database,schema,table,physical_name,logical_name,physical_type,nullable,default,primary_key,unique,reference,lgpd,classification_basis,encryption,masking,retention,status,evidence
postgresql,forms,form_fields,field_binding_id,Field binding id,UUID,False,,False,False,forms.field_bindings.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:125
postgresql,forms,form_fields,component,Component,VARCHAR(40),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:126
postgresql,forms,form_fields,label,Label,VARCHAR(160),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:127
postgresql,forms,form_fields,help_text,Help text,TEXT,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:128
postgresql,forms,form_fields,placeholder,Placeholder,VARCHAR(240),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:129
postgresql,forms,form_fields,required,Required,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:130
postgresql,forms,form_fields,read_only,Read only,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:131
postgresql,forms,form_fields,hidden,Hidden,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:132
postgresql,forms,form_fields,display_order,Display order,INTEGER,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:133
postgresql,forms,form_fields,width,Width,SMALLINT,False,12,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:134
postgresql,forms,form_fields,mask,Mask,VARCHAR(80),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:135
postgresql,forms,form_fields,format,Format,VARCHAR(80),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:136
postgresql,forms,form_fields,default_value,Default value,JSONB,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:137
postgresql,forms,form_fields,value_source,Value source,VARCHAR(40),False,'user',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:138
postgresql,forms,form_fields,unit,Unit,VARCHAR(40),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:139
postgresql,forms,form_fields,permissions,Permissions,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:140
postgresql,forms,form_fields,visibility_rule_id,Visibility rule id,UUID,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:141
postgresql,forms,form_fields,validation_ids,Validation ids,JSONB,False,'[]'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:142
postgresql,forms,form_fields,audit_policy,Audit policy,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:143
postgresql,forms,form_fields,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:144
postgresql,forms,form_fields,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:145
postgresql,forms,form_calculations,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:152
postgresql,forms,form_calculations,form_version_id,Form version id,UUID,False,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:153
postgresql,forms,form_calculations,name,Name,VARCHAR(120),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:154
postgresql,forms,form_calculations,result_field_id,Result field id,UUID,False,,False,False,forms.form_fields.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:155
postgresql,forms,form_calculations,operand_field_ids,Operand field ids,JSONB,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:156
postgresql,forms,form_calculations,operation,Operation,VARCHAR(40),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:157
postgresql,forms,form_calculations,safe_expression,Safe expression,JSONB,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:158
postgresql,forms,form_calculations,display_order,Display order,INTEGER,False,0,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:159
postgresql,forms,form_calculations,precision,Precision,SMALLINT,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:160
postgresql,forms,form_calculations,rounding,Rounding,VARCHAR(20),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:161
postgresql,forms,form_calculations,trigger_mode,Trigger mode,VARCHAR(30),False,'on_change',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:162
postgresql,forms,form_calculations,condition,Condition,JSONB,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:163
postgresql,forms,form_calculations,unit,Unit,VARCHAR(40),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:164
postgresql,forms,form_calculations,null_handling,Null handling,VARCHAR(30),False,'error',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:165
postgresql,forms,form_calculations,division_by_zero_handling,Division by zero handling,VARCHAR(30),False,'error',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:166
postgresql,forms,form_calculations,visibility,Visibility,VARCHAR(30),False,'visible',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:167
postgresql,forms,form_calculations,validation,Validation,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:168
postgresql,forms,form_calculations,status,Status,VARCHAR(30),False,'active',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:169
postgresql,forms,form_calculations,version,Version,INTEGER,False,1,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:170
postgresql,forms,form_calculations,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:171
postgresql,forms,form_calculations,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:172
postgresql,forms,form_validations,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:179
postgresql,forms,form_validations,form_version_id,Form version id,UUID,False,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:180
postgresql,forms,form_validations,field_id,Field id,UUID,True,,False,False,forms.form_fields.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:181
postgresql,forms,form_validations,validation_type,Validation type,VARCHAR(40),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:182
postgresql,forms,form_validations,parameters,Parameters,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:183
postgresql,forms,form_validations,message_pt_br,Message pt br,VARCHAR(300),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:184
postgresql,forms,form_validations,severity,Severity,VARCHAR(20),False,'error',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:185
postgresql,forms,form_validations,condition,Condition,JSONB,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:186
postgresql,forms,form_validations,run_frontend,Run frontend,BOOLEAN,False,TRUE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:187
postgresql,forms,form_validations,run_backend,Run backend,BOOLEAN,False,TRUE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:188
postgresql,forms,form_validations,status,Status,VARCHAR(30),False,'active',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:189
postgresql,forms,form_validations,version,Version,INTEGER,False,1,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:190
postgresql,forms,form_validations,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:191
postgresql,forms,form_validations,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:192
postgresql,forms,form_visibility_rules,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:197
postgresql,forms,form_visibility_rules,form_version_id,Form version id,UUID,False,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:198
postgresql,forms,form_visibility_rules,target_type,Target type,VARCHAR(20),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:199
postgresql,forms,form_visibility_rules,target_id,Target id,UUID,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:200
postgresql,forms,form_visibility_rules,condition,Condition,JSONB,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:201
postgresql,forms,form_visibility_rules,operator,Operator,VARCHAR(30),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:202
postgresql,forms,form_visibility_rules,comparison_value,Comparison value,JSONB,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:203
postgresql,forms,form_visibility_rules,result,Result,VARCHAR(30),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:204
postgresql,forms,form_visibility_rules,priority,Priority,INTEGER,False,0,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:205
postgresql,forms,form_visibility_rules,combination,Combination,VARCHAR(10),False,'and',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:206
postgresql,forms,form_visibility_rules,status,Status,VARCHAR(30),False,'active',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:207
postgresql,forms,form_visibility_rules,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:208
postgresql,forms,form_visibility_rules,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:209
postgresql,forms,form_permissions,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:216
postgresql,forms,form_permissions,form_definition_id,Form definition id,UUID,False,,False,False,forms.form_definitions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:217
postgresql,forms,form_permissions,form_version_id,Form version id,UUID,True,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:218
postgresql,forms,form_permissions,role,Role,VARCHAR(80),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:219
postgresql,forms,form_permissions,attribute_condition,Attribute condition,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:220
postgresql,forms,form_permissions,can_view,Can view,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:221
postgresql,forms,form_permissions,can_create,Can create,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:222
postgresql,forms,form_permissions,can_edit,Can edit,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:223
postgresql,forms,form_permissions,can_approve,Can approve,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:224
postgresql,forms,form_permissions,can_publish,Can publish,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:225
postgresql,forms,form_permissions,can_export,Can export,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:226
postgresql,forms,form_permissions,can_print,Can print,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:227
postgresql,forms,form_permissions,can_access_sensitive,Can access sensitive,BOOLEAN,False,FALSE,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:228
postgresql,forms,form_permissions,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:229
postgresql,forms,form_permissions,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:230
postgresql,forms,form_homologations,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:235
postgresql,forms,form_homologations,form_version_id,Form version id,UUID,False,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:236
postgresql,forms,form_homologations,requester_id,Requester id,UUID,False,,False,False,identity.users.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:237
postgresql,forms,form_homologations,requested_at,Requested at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:238
postgresql,forms,form_homologations,checklist,Checklist,JSONB,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:239
postgresql,forms,form_homologations,result,Result,VARCHAR(30),True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:240
postgresql,forms,form_homologations,reviewer_id,Reviewer id,UUID,True,,False,False,identity.users.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:241
postgresql,forms,form_homologations,reviewed_at,Reviewed at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:242
postgresql,forms,form_homologations,notes,Notes,TEXT,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:243
postgresql,forms,form_homologations,problems,Problems,JSONB,False,'[]'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:244
postgresql,forms,form_homologations,corrections,Corrections,JSONB,False,'[]'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:245
